Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,I,Ozotoceros bezoarticus,Mammalia,Artiodactyla,Cervidae,Ozotoceros,UY,US,,2,,specimens,,T,
2013,I,Pudu puda,Mammalia,Artiodactyla,Cervidae,Pudu,UY,US,,1,,specimens,,T,
2013,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CH,DE,XX,4,4,carvings,,T,O
2013,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,QA,FR,MO,,1,carvings,,T,O
2013,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,,1,carapaces,,T,U
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,1,,carvings,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,,1,shells,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,UA,GB,XX,,1,carvings,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,UA,GB,,1,,carvings,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,UA,US,XX,,2,shells,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,,2,carapaces,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,1,carapaces,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,14,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,2,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,1,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,,1,scales,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DE,XX,1,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,MO,,3,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,2,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,4,3,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,NL,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,US,XX,1,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,US,XX,,1,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CL,FR,MO,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,DE,XX,,4,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,FR,MO,,25.5,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,100,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,2,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,5,5,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,,10,derivatives,g,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,US,XX,,1,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,MO,4,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,,5,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CN,MO,19.5,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,16,20,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,,1,derivatives,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,JP,XX,48,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,JP,,,48,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MC,XX,7,7,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MC,XX,,1,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,2,,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,CH,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,DE,XX,3,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,XX,2,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,XX,22,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,IT,CH,XX,,2,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,CH,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,CH,,1,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,,2,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,QA,GB,XX,,22,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,7,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,1,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,,3,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,1,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,PT,XX,,2,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TR,GB,XX,,2,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,GB,XX,,3,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,UA,GB,XX,,3,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,UA,GB,,3,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,,0.185,carvings,kg,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,1,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DE,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,CN,1,,scales,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,2.15,carvings,kg,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,6,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,82,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,57,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NL,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NL,XX,1,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,ZA,GB,XX,,1,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AE,FR,MO,,4,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,GB,XX,,2,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,BE,VU,XX,2,,carvings,,T,U
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,BE,VU,,,2,carvings,,T,
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,FR,MO,,5,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,FR,XX,3,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,GB,XX,4,2,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,US,XX,1,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,US,XX,,1,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,FR,MO,,3.5,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,GB,XX,,6,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,AE,MO,1,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,CH,MO,2.5,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,CH,XX,,4,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,JP,MO,2,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,JP,,,2,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,TW,MO,2,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,US,MO,2,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,US,XX,,1,leather products (small),,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,AR,XX,,1,bodies,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,AR,XX,,1,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,CH,XX,1,1,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,GG,XX,,1,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,SG,XX,1,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,17,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,,10,leather products (small),,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,,10,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,UY,XX,2,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,UY,,,2,carvings,,T,W
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,HK,GB,XX,4,,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,HK,US,XX,,1,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,JP,FR,MO,,3,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,JP,FR,,2,,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,LB,FR,MO,,4,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,LI,GB,,,3,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,NZ,US,XX,,1,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,QA,FR,MO,,2.5,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,QA,GB,XX,,1,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,QA,NL,ID,,1,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,QA,US,XX,,2,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,RU,CH,XX,,1,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,RU,GB,XX,,2,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,SA,CU,,,3,scales,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,TW,FR,MO,,2,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,CH,XX,,1,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,FR,MO,,5,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,FR,XX,1,,leather products (small),,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,FR,XX,1,,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,GB,XX,,16,carvings,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,GB,XX,,20,carvings,,T,U
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,GB,XX,3,,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,IT,XX,,1,leather products (small),,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,UY,XX,1,,shells,,T,O
2013,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,UY,,,2,carvings,,T,W
2013,I,Eretmochelys imbricata imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,FR,MO,,1,carvings,,T,O
2013,I,Eretmochelys imbricata imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,FR,XX,1,,leather products (small),,T,O
2013,I,Natator depressus,Reptilia,Testudines,Cheloniidae,Natator,FR,AU,,,1,shells,,T,O
2013,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HN,SV,,350,,skins,,T,W
2013,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,GB,MZ,,2,leather products (small),,T,R
2013,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,XX,,1,leather products (large),,T,O
2013,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,XX,,1,leather products (small),,T,O
2013,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,US,CD,,4,leather products (small),,T,O
2013,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,US,MO,1,,leather products (small),,T,O
2013,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,BE,SD,,5,carvings,kg,T,O
2013,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,BE,SD,1,,skins,,T,O
2013,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZM,,1,leather products (small),,T,R
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,AU,,1,leather products (small),,T,R
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,US,XX,,2,leather products (small),,T,O
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,SG,PG,,6,leather products (small),,T,W
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,FR,MO,,1,leather products (small),,T,O
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,FR,,1,,leather products (small),,T,O
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,AU,,1,leather products (small),,T,R
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,MY,,,25,meat,kg,T,W
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MC,FR,MO,,1,leather products (small),,T,O
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MC,FR,XX,11,,leather products (small),,T,O
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NZ,AU,,1,,leather products (small),,T,R
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NZ,AU,,2,,skins,,T,R
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,FR,AU,5,,leather products (small),,T,R
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,MO,,2,leather products (small),,T,O
2013,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,AU,,2,leather products (small),,T,R
2013,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,20,,leather products (small),,T,W
2013,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,VN,,5,leather products (small),,T,W
2013,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,VN,FR,AU,1,,leather products (small),,T,R
2013,I,Andrias japonicus,Amphibia,Caudata,Cryptobranchidae,Andrias,DE,CH,XX,,1,live,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,FR,MO,,1,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AR,CU,,,10,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,BE,XX,,45.9,carvings,kg,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,BE,XX,,1,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,CU,,,5,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,GB,XX,,26,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,CH,XX,,1,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,HK,XX,1.3,,carvings,kg,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,HK,XX,,2,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,PT,XX,,12,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,PT,XX,,1,leather products (small),,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,XX,,6,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,,5,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,,2,,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,NL,XX,,3,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,,1,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,,1,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,,15,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,15,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,MO,,17,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,15,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,,11,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,12,1,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,JP,,,2,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,PL,XX,2,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,PL,XX,,154,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,AU,XX,,2,tusks,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,AU,,,2,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,XX,,3,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,JP,,1,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,MO,,12,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,174,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,4,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,,,3,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,IT,XX,,41,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,PT,XX,,4,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,PT,XX,,4,tusks,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CO,CU,,,10,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CZ,CH,XX,,6,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CZ,CH,XX,4,,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,6,,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,,32,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,JP,,,4,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,US,XX,1,,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,AE,MO,1,,carvings,,T,O
