Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,FR,,1,1,live,,Z,C
2013,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,AE,,2,1,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AE,AT,,,4,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AU,GR,ES,,1,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AU,GR,FR,,1,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AU,PL,,,1,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BD,ZA,,10,,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CL,FR,,2,2,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CU,MX,,,3,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,,1,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,ID,,,2,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,EG,ZA,,,2,live,,Z,F
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,FR,CH,,1,,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,FR,LB,MO,2,,live,,Z,I
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GA,ZA,,2,,live,,Z,R
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GB,MY,,2,,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,ID,AU,,,2,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,IR,BE,,1,,live,,Z,
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,IR,ES,,1,,live,,Z,
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,JP,MY,,,2,live,,Z,I
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,LK,KR,,,2,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,MA,FR,,3,,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,MY,IN,,3,3,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,NO,RU,,1,,live,,Z,F
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TH,CA,,3,3,live,,Z,F
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TH,ES,,8,3,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TH,ZA,,2,9,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TN,GA,,3,3,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TT,ZA,,3,,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,UA,CZ,,2,,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,UA,GE,,,2,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,UA,SK,,4,3,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,ZA,DE,ES,,2,live,,Z,C
2013,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,ZA,DE,,12,4,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,CA,US,,1,1,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,FR,CH,,,1,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,GA,ZA,,,2,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,GB,RU,,1,1,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,IT,CH,,1,1,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,JP,CN,,,1,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,RU,DK,,,1,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TH,CA,,5,5,live,,Z,F
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TR,AT,,2,,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,UA,CZ,,1,1,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,UZ,RU,,,1,live,,Z,C
2013,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,ZA,RO,,2,4,live,,Z,C
2013,I,Puma concolor,Mammalia,Carnivora,Felidae,Puma,GA,ZA,,,2,live,,Z,C
2013,I,Puma concolor,Mammalia,Carnivora,Felidae,Puma,KZ,RU,,,1,live,,Z,C
2013,I,Puma yagouaroundi,Mammalia,Carnivora,Felidae,Puma,RU,DE,,,1,live,,Z,C
2013,I,Puma yagouaroundi,Mammalia,Carnivora,Felidae,Puma,UA,DE,,1,1,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,AE,AT,,,1,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,AE,RU,,,1,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,CH,IT,,,1,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,GB,CH,,1,1,live,,Z,F
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,GB,RU,,1,1,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,IN,CZ,,1,,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,IN,PL,DE,,2,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,IN,PL,,2,,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,MD,EE,,1,1,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,RU,DE,,,1,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,US,CA,RS,1,,live,,Z,C
2013,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,US,CA,,,1,live,,Z,C
2013,I,Gavialis gangeticus,Reptilia,Crocodylia,Gavialidae,Gavialis,CZ,IN,,5,5,live,,Z,C
2013,I,Grus americana,Aves,Gruiformes,Gruidae,Grus,CA,US,,3,,eggs (live),,Z,F
2013,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,AE,GB,,,1,live,,Z,C
2013,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,AR,FR,,1,1,live,,Z,C
2013,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,BY,RU,BY,1,,live,,Z,C
