Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,I,Aztekium ritteri,,Caryophyllales,Cactaceae,Aztekium,KR,US,,,6,live,,T,D
2013,I,Aztekium ritteri,,Caryophyllales,Cactaceae,Aztekium,MC,DE,,,6,live,,T,D
2013,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,CH,DE,,72,,live,,T,A
2013,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,CH,NL,,160,,live,,T,A
2013,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,DE,MC,DE,,352,live,,T,D
2013,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,FR,MC,FR,,2004,live,,T,A
2013,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,IL,US,,,10,seeds,,T,D
2013,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,MC,DE,,352,,live,,T,D
2013,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,MC,FR,,2004,141,live,,T,A
2013,I,Coryphantha werdermannii,,Caryophyllales,Cactaceae,Coryphantha,CN,MT,,,1200,seeds,,T,D
2013,I,Coryphantha werdermannii,,Caryophyllales,Cactaceae,Coryphantha,CN,US,,,1600,seeds,,T,D
2013,I,Coryphantha werdermannii,,Caryophyllales,Cactaceae,Coryphantha,IT,US,,80,120,seeds,,T,D
2013,I,Coryphantha werdermannii,,Caryophyllales,Cactaceae,Coryphantha,JP,US,,,2040,seeds,,T,D
2013,I,Coryphantha werdermannii,,Caryophyllales,Cactaceae,Coryphantha,RU,US,,,100,seeds,,T,D
2013,I,Discocactus spp.,,Caryophyllales,Cactaceae,Discocactus,CH,IT,,1,,live,,T,A
2013,I,Discocactus spp.,,Caryophyllales,Cactaceae,Discocactus,CH,NL,,11,,live,,T,A
2013,I,Discocactus spp.,,Caryophyllales,Cactaceae,Discocactus,KR,US,,24,,live,,T,A
2013,I,Discocactus horstii,,Caryophyllales,Cactaceae,Discocactus,CN,MT,,,110,seeds,,T,A
2013,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,KR,MT,,,1200,seeds,,T,D
2013,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,KR,US,,10,,live,,T,A
2013,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,KR,US,,,10,live,,T,D
2013,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,TH,US,,,30,live,,T,D
